file_name,transcription
data/train/2662.wav,an ne tshu li li e jin sing tsiah e tsin poo tak jit tak jit lan long uah ti pat lang e te gak lai te
data/train/2664.wav,tan kian ui e kua tsiok ho thiann e i tshut e CD gua long u be
data/train/2665.wav,bo tshiu bo hue bo lang bo mih
data/train/2666.wav,in e server long si tsng Linux e khah ho kuan li
data/train/2667.wav,koo phio ting le pai loh lak pah lak tsap tiam siu puann siu kau tshing sann pah tiam
data/train/2668.wav,tua thau a ong e tsiah sann liap inn a han tsing li tsiann sit bo ka i theh puann sian tsinn
data/train/2669.wav,tsiap leh si kam jiam e ni hue bi kok e kam jiam tsia long i siau lian lang tsiam to soo
data/train/267.wav,li to m bian huan lo
data/train/2672.wav,li ia bo kong
data/train/2673.wav,lan am si tua e hoo the luh si goo tshenn e kau hoo the luh liau au in e an pai pang king an pai ho se liau au tsiah lai thua hing li loh tshia
data/train/2674.wav,au pian honnh tsit e gin a na tua han honnh khi lin siann li ka li pai su hak ge khuann e khah u tshut thuat bo
data/train/2675.wav,li u i e nng pue khiau
data/train/2677.wav,kok hue gi guan leh
data/train/2678.wav,lin tsit e tsa boo kiann pai te kui
data/train/2679.wav,tsiann sit phainn tsa boo gin a
data/train/268.wav,iu ki tan sun tah kong ko i king than bo tsinn soo i sia kau mui the lu lai lu su iau tsiam tui ko jin ka kho ling tui in u hau e kong ko hun piat tu hoo in tse to piau si ai hun sik su iong tsia e tsu liau tui tsong in e hing ui
data/train/2680.wav,kin tai lik su huat sing kue tsit tiunn koh tsit tiunn e tsing tsok too sat tse hoo lan u tsit e koh tsit e e ki liam lit
data/train/2681.wav,gua siunn beh lai tai pak ui tioh tsit hang tai tsi si siong leh huan lo
data/train/2682.wav,ah to beh kah pa pah kah ma mah kang khuan lah
data/train/2683.wav,siong kiann e si thua li a khah kap au khi tsha kang tiunn put ki sut hu e long kah kui bin kui thau mng long si ng sik ki sut hu bai koh kan khoo m koh gua long m bat thiann au huah thiam
data/train/2685.wav,na si sing uah tiong u siunn tse ka siat ku lan to e tsiong tsu i lik long khng ti
data/train/2686.wav,tse tai uan thau tsit tshut se kai te it ting thau tsit ki tua ki e tian iann ong po tshuan sih ping kuilai looh
data/train/2687.wav,ha tshiuh hiah tua siann si beh si lang hiooh
data/train/2688.wav,u iann tsin ki kuai hit lo tau tshiu kin a jit na e it tit tau boo lu
data/train/269.wav,tsing tsit jit li kam m si kong siann mih lang u tsit king tshu beh sue lang
data/train/2691.wav,ma tshiann li m bian siong sim in ui kau hit si lan ma e phua
data/train/2693.wav,goo tiam si tsu iau bun tue
data/train/2694.wav,ho tsiah e tshan thiann tsit pah ji tsap kui e lang tshih tsan siau lian tsa boo gin a tah siong phinn kong sim tsiann
data/train/2695.wav,bo ka li ka si be ing tsit
data/train/2696.wav,bian li lah
data/train/2697.wav,lai gua ka li kong
data/train/2698.wav,lang leh tsio phah kiu kin lai khi tsioh tsit ki la kiat tooh
data/train/2699.wav,kong tsit ku bo su iann e ok tshe giat tsu bo kho ti
data/train/27.wav,ti tsap pai tshia ho kau pai kin e soo tsai ka tshia tsiah piau hian e tshut tshia e sing ling
data/train/270.wav,kam sia tak ke siu thiann kin a jit e tsiat bok tsia si sui sui kong po tian tai am it khong tshit tiam ngoo tshing hik
data/train/2700.wav,ti mia hok tsong gui tso phiau thau lau tsu koo khiong kiann tso liau teh beh peh ni e song phan
data/train/2701.wav,ji sann kan tan e ti hui──nau kin kip tsuan uan tsi it
data/train/2704.wav,tsit ki pit li e si bo
data/train/2705.wav,tong leh
data/train/2706.wav,a biau sua loh iu koh ka kak hue a lak khi lai bin a tsiau lik sik tua kio tsit siann hann tann khi liau liau ah lian tsit nia ia the sik the kah be hau koo tsit sian iam e sik tsui long bo khi ah gua tih beh tshong siannh kong suah ia sun sua ka i tan loh khi pun so thang li
data/train/2707.wav,ah gua koh lai tsio hoo lang kheh lah
data/train/2708.wav,kong ka e thue hiu kim ping kun peh ban it puann lo kang si nng ban ji
data/train/2709.wav,mui toh long u tsap loo tshai sik pau ham tshut mia e sat bak hi ngoo liu ki tshue hun gio suan thau sah peh tshoo he a ting ting
data/train/271.wav,tshia ho SRZ ngoo sam su kiu e tshia tsu tshiann tau sua tshia tsit e li tsah tioh keh piah e tshia a
data/train/2710.wav,tse khuann ke siau to tsai iann m si tso it puann e ma sa tsi
data/train/2711.wav,gua na bo i gua e si lah
data/train/2712.wav,li na e sian kong to kong be pinn li na e long beh an ne
data/train/2713.wav,──theh sin hun tsing hoo tui hong khuann
data/train/2714.wav,i thau tsit pai tshut mng tso sing li ian oo kuann e ke a loo uainnh uainnh a kiann tshui khi kin ka kah khiak khiak kio m kann tua siann huah be
data/train/2715.wav,iah soo hue a i ne lang i pak tng tsiann u sui tah ua khi ka luah hing kham liah kin loo an ne tsiah tauh tauh a tik tiann loh lai
data/train/2716.wav,thian po
data/train/2717.wav,su hiann kong siann mih huan su long ai sing tshing si phoo sat tak kang liam king siau tsai kai eh gua tsiah bo leh sin hit tho
data/train/2718.wav,tsit ma ai tsiok phann e kong tioh ai to be su e than tua tsinn kang khuan
data/train/2719.wav,se han e si tsun hak hau pun e pit ki phok a au bin long e in tso tsit e tong tong tsing tsing e tiong kok lang
data/train/2720.wav,it hun tsi it liam mi si tshia liam mi si tshu liam mi si mi a thng liam mi si siann po
data/train/2721.wav,ji peh e tsing thau na lai na tshiunn sit ti e khuan kin kio in kiann tshua khi hoo i sing khuann
data/train/2722.wav,li long m jin tsin thak tsheh
data/train/2723.wav,bo a gua tsit ma u si kan to ing kai thiann li e
data/train/2725.wav,siu tioh kiong se e hua gi ing hiong tsiann tse tsu lin ui e hiau kong tai gi e lang tai gi kong khi lai ma si li li lak lak
data/train/2726.wav,Ikea e mih kiann long tsiann tshoo siok iong bo gua ku to phainn khi ah
data/train/2727.wav,lan ji tsap kui e lang e tang tsoo tsit tai ba suh khi hia
data/train/2728.wav,hit e tsa poo tsiah kah pui lut lut
data/train/2729.wav,an ne ooh
data/train/273.wav,li am tng siunn beh tsiah siann mih
data/train/2730.wav,kho ling lam poo tang poo e u tam poh a hoo pak poo tiong poo kho ling tioh ai tsu i sai pak hoo
data/train/2731.wav,i kuann kah phih phih tshuah
data/train/2732.wav,tsit hang tshai si gun thau ke tsiau thai e hoo lin sa bi su tsit e
data/train/2733.wav,tshut khi lah
data/train/2734.wav,eh suah be ing tsit khi tsiah mi tiam a
data/train/2735.wav,tsiah e khuann be tshut jin sing kan tan e to li
data/train/2736.wav,hit tsiah tsin phainn
data/train/2737.wav,lan kin ni kui ke hue a long ti tai pak。
data/train/2738.wav,gua si khuann be kuan si a put lah hit tsiong ooh tsiah kue tsi m tsai pai tshiu thau e ko sing lah
data/train/2739.wav,it tah ue thau gi liau khoo gi su tah phue
data/train/274.wav,siunn siunn leh iau si kuat ting buai khi
data/train/2740.wav,gua siunn m bian lah
data/train/2743.wav,tau tin ka sann hiannh tshut lai se
data/train/2744.wav,tshi tiunnbo kuan tse tui i lai kong long si suan tiktshi tiunn ma bo beh kuan kok tsiong suan tik tui kong kiong li ik ah si te kiu sing thai u siann mih khuan ing hiong kan tann beh tso i u koh khah tse e suan hang
data/train/2745.wav,e li si tsai iann gua e khuan king
data/train/2746.wav,bo huat too liah Bashir kui an
data/train/2747.wav,lai hoo gua khuann tsit e
data/train/2748.wav,si kong i ui tioh kiat sok tsing tsong thong George W Bush lau loh lai e nng tiunn tsian tsing Iraq kah Afghanistan
data/train/2749.wav,li tshui tsin tshio honnh
data/train/275.wav,li beh kah gua tso hue lai khi tsiah png bo
data/train/2751.wav,li kam u ji B e ian pit na u tshiann tsioh gua gua bin a tsai beh khi kho tshi
data/train/2752.wav,soo i siong kiann lang kong lan bo khang khue ho tso iah si tso bo khang khue
data/train/2753.wav,tai bun e khi poo khah uann it tit kau tsit se ki ji tsap it se ki tsiah khai si
data/train/2754.wav,ha e
data/train/2755.wav,hennh lah
data/train/2757.wav,tsioh kut kut put si ka lauh
data/train/2758.wav,na tioh kau tai
data/train/2759.wav,tenn bun e bang ka tsiok u ge sut ke tat e huan ging tak ke lai koo kiong him siong
data/train/276.wav,li kin a jit pi ki thann tong oh koh khah tsa lai hak hau
data/train/2760.wav,tshang a kah tshai thau long peh tshang tshang
data/train/2761.wav,bing bing tsha tsap kui gua phio to tong suan ah
data/train/2762.wav,li lau su
data/train/2763.wav,tsit nia lai khoo siann mih lang e
data/train/2764.wav,li kam uㄦˋB e ian pit
data/train/2765.wav,tsit jim li tiunn si a pin peh tioh m
data/train/2766.wav,ti uah tang tiong sim konn konn khun siong siong konn hit khuan gu teh khun e siann
data/train/2767.wav,mi sio i ling e poo hun bo liat tshut lai
data/train/2768.wav,tse bak tsiu tshan tshiunn a i tsiah tua lui
data/train/2769.wav,kam si kah tsit kua ban pin nng e sio tsia leh kong ue
data/train/277.wav,si liau i a lak e lang tse
data/train/2770.wav,lin tshit a beh khi ah si m khi
data/train/2771.wav,i thau khak noo sin khi ah mai tshap i
data/train/2772.wav,a tsi lang kheh khi kheh khi
data/train/2774.wav,gua thiann tioh li beh ke ah e siau sit
data/train/2775.wav,ui tioh tsuann iunn m tsai lang e sim kuann
data/train/2776.wav,u e lang lian kua tsi si ui tioh khi kha la oo khe e si tsun e sai ti ping iu e bin thau tsing tshia iann tsit e
data/train/2777.wav,ah i gua leh
data/train/2778.wav,B tu liau a N V N su tsoo i gua koh tsing li ki thann su tsoo tshin tshiunn P N kai su──mia su N V mia su──tong su D a hu su──hing iong su D V hu su──tong su V R tong su──tai bing su ting
data/train/2779.wav,kin a jit tshu lai u lang kheh
data/train/278.wav,bo kang e iu lok khi tsai sik hap bo kang khuan e lang tse ho tann e lang tse khah tshi kik e bo kah i khi khi loh loh e
data/train/2780.wav,lan tsit tsam tshut huat tioh e poo sann tiam gua tsiah e kau ka gi
data/train/2781.wav,a tsng kam moo a pai thok li the i tshing ka
data/train/2782.wav,he jiak kuh tioh ai iong pat tai mi sin tsiah tshia e lai
data/train/2783.wav,be a tsau pi iunn a kin
data/train/2784.wav,gua iann tioh a ma tshut mng a
data/train/2785.wav,an lah tsia u gua ti leh it ting lai jioo bu lah
data/train/2786.wav,eh
data/train/2787.wav,tsiah li beh tsiah lah
data/train/2788.wav,bun tsiunn in iong tsit king koo bun kong si e kong huat bi lai e ke siau sim tsi kho ling hing sing tsit e iah giam tai tai khai si tsit thang si tsap goo khoo kau lak tsap goo khoo bi kim tsi kan na si ke siau pi tsit e huan ui khah ke iah gam tsioh iu giap tsia e kiam san na khah kuan in e tsing san
data/train/2791.wav,in hoo tshat a thau theh kau tsap peh ban khoo
data/train/2792.wav,tsa tng tsiah pa tsiah ka hing li thua loh lai it lau e tua thiann peh tiam puann ti it lau e tua thiann sio tan pang khah hainn hoo kui tai lan an sng peh tiam si tsap tshut huat tsin hing te ji kang e hing ting
data/train/2794.wav,oo ne sang li e khui khau ma mai hiah ni phainn li sing tse loh lai u siann mih tai tsi lan ho ho a kong lah honnh
data/train/2795.wav,Hillary Clinton ti tsit e si tsun tso tsit e suan se
data/train/2796.wav,gua bang tioh u lang giah kiam an sng thai lang
data/train/2797.wav,ji su lui bun tue
data/train/2798.wav,li tsit pai tshua thuan it ting theh tioh kai tse khoo mi siong honnh
data/train/2799.wav,hue tam e kiat ko ma bo hoo lang i gua bi kok si taitsap tsi ti hit kang tai sing huat piau e tsit phinn bun tsiong kong bi kok e po tsing
data/train/28.wav,kui e bin siau loh khi tioh ke tsiah tsit kua
data/train/2800.wav,tsit tsun jip khi lai bin tsiah ioh a
data/train/2801.wav,tshing uai siat tsuh khuann khi lai khah u tsing sin
data/train/2802.wav,pun tsiann ho se ho se e hit liap suann tsit ma khuann khi lai to tshin tshiunn hoo to a siah khi tsit tua te e hing
data/train/2803.wav,tshit peh tsap ni tsing e tai tsi tshin tshiunn tsau be ting teh go teh seh
data/train/2804.wav,ling gua lai bin u tsit e suan hang si gin a koo su lai te bo kho ling tshut hian e tshiann tsi tshut si to tsit e goo hun
data/train/2805.wav,ah an ne gua kin theh lai khi hoo i
data/train/2806.wav,ho ah hioh
data/train/2807.wav,lai khuann tsia oo honnh
data/train/2808.wav,ma li u si tioh ing siang tshiu lai am i e bak tsiu u si that bat i e hi khang kiann liau khuann tioh sim mih thiann tioh sim mih sit tsai ma li sue sue e sim long bo huat too thang tam tng tsit tsiong e kiann hiann
data/train/2809.wav,kua siann lu lai lu ua kin thiann khai tshin tshiunn si siau lian ke e khuan
data/train/281.wav,tse tsng thau kiann gua
data/train/2810.wav,V N su tsoo e poo hun tsuan lo e poo hun tsin ho ui mi thong ke pio thau tsing lak tsap si e su tsoo lai te to thang king tshut tsin tsiann hu hap V N e su tsoo m koh han lo e poo hun to tsiann bai
data/train/2811.wav,li si tso m tioh siannh bo na tioh tsiah ni kho lian
data/train/2812.wav,pe bu tsa si sing jian tsu iu lah
data/train/2813.wav,pi lun kong na si tshiunn siong phah tsiat hoo li kang tsit e si tsun ti li m tsai e tsing hing ha siu tsip li e tsu sin tse kam u li u kau tsap it pha e siu hong tsia jin ui tse bo li
data/train/2814.wav,na ho lin i au tioh ai tui gua it sim it i be tang koh khi tsiap kin pat lang
data/train/2815.wav,i khuann tian si bo
data/train/2816.wav,kau tsong ing bun pan e thong lu u sann ban tshit tshing gua ji
data/train/2817.wav,tsit khuan ioh a tsu iau iong ti ti iunn hin
data/train/2819.wav,tua han liau au tak ke iu guan hoo siong the tshinn
data/train/282.wav,tsiam si mai kah gua kong ue
data/train/2820.wav,li tshiam kui ho gua an sng tshiam nng tshenn it khong pong ji khong
data/train/2821.wav,lan beh lai khi seh ke a sing kio a kiat ka tsit kua mih kiann khng lue han too pa kuh
data/train/2822.wav,m kuan siann mih tsing hing tui lin khuan e kan siap lu tsio lu ho
data/train/2823.wav,li tsit e ho ko koh
data/train/2824.wav,gua si a hong kok ui kuan tsiong ping iu tak ke gau tsa
data/train/2825.wav,tak ke long ai lim khong buh thng
data/train/2826.wav,i e sing khu nge khiauh khiauh
data/train/2827.wav,hui ling ki na tse kau ui tshiann tak ke tsiau tsing au loh ki kau khong kio e si tshiann tak ke ti khong kio tshut khau hia hioh khun sio tan
data/train/2828.wav,tsong si i ti sit tse su iong siong u khah kuan e khan lian ma the kiong tsuan ka tsham kho kah gian kiu e hong hiong
data/train/2829.wav,soo ti lan tsit tsap tang khah tse si sia lai tsham ka pi sai iong pi sai than soo hui lai kik ka ki khi sia pi sai liau tsok phin ke ke kiam kiam u tah khi li bang loo ting tsit kui tang na tah koh e hu lok im hong thiann tsiau lan ka khuann u hing tshu thak e ma si tsin tsio soo
data/train/283.wav,he kue tsi gua khau koo senn hiah ni tng honnh bai khin tsiok tse e ai tan tiau m thang koh tsiah ah
data/train/2830.wav,tan tsit e ku kong beh lai li ai tshut lai ka lang ai sat tsuh tsit e
data/train/2831.wav,tsit king png tiam e ne tsiang long tsiok u le mau e
data/train/2832.wav,suan kah tsiah ni bat tioh
data/train/2833.wav,tsit ma e lang long tsiah gua khau khah tse soo i kai tse lang long u khiam bi ta bin
data/train/2834.wav,si tsit thau bing e tshiu ng koh tio tsit tsiah iu siu e iah a kiat kun ki koh kun tsit ian u hue tshau e lueh su khuann lo phoh tsin koh tai hong
data/train/2835.wav,ah li tsit poo ia bo thong hit poo ia bo thong
data/train/2836.wav,bo li to ka gua po nia gun tsa boo kiann na u tai tsi lin pe m pang li suah
data/train/2837.wav,gua si khiam li si lang tse m pat lang m khi long ah kan tann beh lai long gua
data/train/2838.wav,tsit ma si hun be put tshinn
data/train/284.wav,ki tiong P of a si gi su a e ki lut
data/train/2840.wav,tshiann khi gua khau tan ioh tuann kah kian po khah
data/train/2841.wav,tsit ma bo lang e tioh khoo le lah ah
data/train/2842.wav,goo tiam sann mia su e tong su tah phue kah tong su e mia su tah phue
data/train/2843.wav,a pinn a hong khu ah tsu iau si hong tsi tshuan king kah ian biat tsing ki
data/train/2845.wav,li lai thiann siann lang leh tshiunn kua
data/train/2846.wav,sann hun tsi it e oo lang lam sing tsit si lang siong bo e jip khi tsit pai long a lai
data/train/2847.wav,pinn a hit tsit kua lang thiann tioh siau lian ke an ne kong long tshio kah hi ha kio kong tsit e lang thau khak tiann tioh u bun te
data/train/2848.wav,tsit ki phinn a si tai gi phinn e hi bang tai uan lang e kia thok gua put tsun jim ho lang lai tsoo tong
data/train/2849.wav,tai gi e hak sip kam u su iau tsu i gi su tah phue
data/train/285.wav,kin lai khi
data/train/2850.wav,ti thai ping iunn tsia u tsit liap tsiok kau e hun tsit liap hun to si jiat tai sing ke khi ap
data/train/2851.wav,kha tshng tau sih nah
data/train/2853.wav,tsit ma luah lang kau ah ai sirh khu lin mu e siau loo kai ho
data/train/2854.wav,tsit tiunn sin iong khah e khah ho si su ji it khong tshit ngoo liok liok ji ngoo pat kiu sam kiu khong pat ing kai si Master khah
data/train/2855.wav,C i hoo tai hua su tian ka mi ah si CR hun soo khah kuan e nng e tuann im tsiat su e gi su tah phue liah tshut lai tso jin kang kiam tsa kho lu tsiong tsia e gi su ka jip su tian
data/train/2856.wav,ki lian soo u e it tshe tsong u tsit jit e li lan ji khi tong tso si ma ho tong tso oo gian luan gi ma bo tsha
data/train/2857.wav,lim tsiu mai sai tshia sai tshia mai lim tsiu
data/train/2858.wav,li kam bat khi seh kue Uniqlo i u lai lan tsia khui tsit king tiam
data/train/2859.wav,Rothkopf kong jin ui tiong tong bun te kah bi kok bo ti tai e lang ai liau kai tsit tsun bo huat sing ping bo tai piau bi lai be huat sing
data/train/286.wav,koh tsap goo hun tsing to kau ko hiong a lan tsun pi beh loh pue a tshiann tak ke tse tng khi ka ti e ui tse hoo ho ka an tsuan tua koh ha tng khi be sai koh khi pian soo
data/train/2860.wav,li ho tse si gua e me si bin ting u gun kong si e tsu tsi kah tian ue
data/train/2863.wav,lang tsa to siu tann tng tshu ah gun suah tsit hun long be be tiau
data/train/2865.wav,ka siong hing tong tsu sin kho ki e phoo phian tua kui boo e po hing lu lai lu phainn am kham tsin kin to thuan phian se kai
data/train/2866.wav,kau tshai siat ke liau bai tian to oh ka phainn oh
data/train/2867.wav,beh khuann e lai tsia pai tui honnh
data/train/2868.wav,tui tsiah e ke bah hi bah bi kau ing e ue sing tsua lio tsu a sann khoo m kuan si ji tshiu e ah si tsuan sin e ke siau tsin siok
data/train/2869.wav,koh kann kong liok tsai tsu se siong ki hannh
data/train/287.wav,tshio tsit e
data/train/2872.wav,kin kiann lah
data/train/2873.wav,lan lai giang khuann siang sing tshut lai pi sai
data/train/2874.wav,tsok tsia jin ui Obama u jin tshing tsit e hok tsap e se kai sin hing se
data/train/2875.wav,ma
data/train/2876.wav,au lai liau khing ki kho tok tik e khoo tuann khau khiunn ti kua a hi tauh tauh a phah hiang mia ho
data/train/2877.wav,li kah kiong lok sia u siann mih kuan he
data/train/2879.wav,ui tioh li i tsiah tsiah tse khoo
data/train/288.wav,kin lai ka gua tau khuann mai tsit tai oo too bai si m si u siann bun te ga soo lin e bi tsin tang neh
data/train/2880.wav,bo kho ling lah na u lang tshua be tioh
data/train/2881.wav,king tsiok lin kian khong khuai lok ban su lu i tsai hue
data/train/2882.wav,tsing king e a
data/train/2883.wav,tong tso gun si khang khui honnh
data/train/2884.wav,m tsit ma kui tiam ah
data/train/2885.wav,hennh
data/train/2886.wav,ga suh loo tsit puann pai a bo tshit be gua iu lah
data/train/2887.wav,lin na bo khi hiam iong me li a pang lue tso tsong hong to tsin sui ah
data/train/2888.wav,tshui tshui tshiann li siong sin gua
data/train/2889.wav,ah lai lai lai thiam ting tua hu kui lai lai lai
data/train/289.wav,khi lah
data/train/2890.wav,gua tsit e tsa boo lang na u su iau lang tsiau koo lah
data/train/2891.wav,suann ting bo te thing ai sai loh khi suann kha tshue ui
data/train/2892.wav,li ti leh kong siann hue kann u lang koo i hai i puah loh khi si m
data/train/2893.wav,kin a jit khah be kuann
data/train/2895.wav,se kai tsioh iu ke siau tsu ku ni tua loh kau tann bo siann khi sik
data/train/2896.wav,suan kah tsiah ni kin tioh
data/train/2897.wav,tsiann pah ban lang tsiunn ke thau khong gi
data/train/2898.wav,ti tshah lu tse ki kim tsi sng tsui e soo tsai siu tsui lu hian si e tshut iu ing e ki sut
data/train/2899.wav,heh tse gun kang the e ing tshan a ah tsit ui hoo i tse lah
data/train/29.wav,kak hue a hong phah phai tua jip khi a biau e sann tu a lai sann tu a tsa to eh tsinn tsinn a m koh a biau ka huai ku au tshau e sann a kun long sak tsit pinn lau tsit tua ui hoo kak hue a thang ku
data/train/290.wav,si an tsuann beh king tsit phinn kin a jit si guan tsu bin jit ki liam guan tsu bin tsiann mia
data/train/2900.wav,si se too kam sia lin lai tsham ka gun e lang kheh mua i too tiau tsa
data/train/2901.wav,bu a piau sio ti sia phue kong e poo beh tng lai
data/train/2902.wav,Stares tsi si ki tshut siong tui e tsin poo
data/train/2903.wav,a peh
data/train/2904.wav,tsai ho pinn khuai lok tsing hun
data/train/2905.wav,e poo e mng khau tiann la ji ooh thuan lai ua lu tsuh e kua
data/train/2907.wav,bo siunn kong i king tsiong li ke hoo tang a
data/train/2908.wav,sua tsiap ka hiannh tsha thiam hue toh siong ho hoo in nng ping lu tak lu kik ka giah to sio phut
data/train/2909.wav,kang sio tsia kah a po bo kang lang li m ho jin m tioh khi
data/train/291.wav,u e lang annh tsit e ka ting bo huat too sing uah ah honnh kiau be khi hak hui ah honnh ah kiat ko tsing hu li khai hiah ni tse tsinn
data/train/2910.wav,to sia loo lat ooh bian li ka tsiau koo i au put tsun li koh kah gun ha e lai ong
data/train/2911.wav,li m si kong tian nau tsin gau tsin khiau kio i ka gua liah ling tsit e
data/train/2912.wav,in ui hit e tshing lian tsu se bat jiam tioh nau mooh iam tsin gui hiam koh ho khi lai sin the bo iong
data/train/2913.wav,sai tshia bo pi tse hue tshia koh khah siok
data/train/2914.wav,ang lau su ang lau su
data/train/2915.wav,tsa boo gin a siunn beh kuann tsui ak hue
data/train/2916.wav,ooh
data/train/2917.wav,ki pun siong gi liau lu tua thong ke e kiat ko lu u tai piau sing
data/train/2918.wav,gua kong li to si koo mng kau lah
data/train/2919.wav,li beh lim te si bo tsit te khok puh bo lang iong li e ing eh theh khi lim
data/train/292.wav,m koh ue kong to tng lai tsia e bian hui e bang loo hok bu ma m na si than kong ko tsinn nia nia
data/train/2920.wav,hit lo
data/train/2921.wav,to sng kong beh phah kau ooh ma ai khuann tsit e a kau e tsu lang si siang a
data/train/2922.wav,ah lang gua be tsit te bah to si beh theh lai khi hoo in tsiah e lah
data/train/2923.wav,ing tshan a lai lai lai lai tsia
data/train/2924.wav,khuann tsit e lah
data/train/2925.wav,tshio tsit e lah
data/train/2927.wav,tsuan ka soo liat tshut lai e gi su tah phue u e in ui sit tse siong khah tsio su iong ti su thong ke kiat ko ping bo piau hian tshut lai
data/train/2928.wav,kiann sit pai to sit khi sing kong e ki hue pue a siak phua ki sit ma bo tsin tsiann hiah ni a iau kin
data/train/2929.wav,kam kong tak ke long bo iau bo kin ah si bo i huat too
data/train/293.wav,be mai siunn siunn tse
data/train/2930.wav,lang lang khi siu tsui kan na a ing m khi
data/train/2931.wav,thann jin si te gak
data/train/2932.wav,be tang kan tan khuann tso tsing sia siang hong tsi tsing
data/train/2933.wav,su si it gua sia e m si gua e si
data/train/2934.wav,gua tsit si ka ki kam kak tsap hun e phainn se sim kuann koo phok phok tshing bin tsiu huat hong tai khai kann u ang ang na si i tian to si tsin tai hong hai tsai gua tsit si sui jian si tsin phainn se m ku it kian tui tsit e lu sing na tsun ti sim mih soo tsai bat khuann i e bin ji tshiann si tsin sik uan ju tsa bat sann bat e khuan sit na si tsit si khah siunn to siunn put tshut i e mia
data/train/2935.wav,pun sit giam e thing sik iong Java sia e ka kiat ko su tshut kau tsu liau khoo tsu liau liong tsiann tua
data/train/2936.wav,siang kha tah tioh tsui ti e kha loo koo muai
data/train/2937.wav,ian pit ap a te siann mih
data/train/2938.wav,gua na mng hia e hiann ti kong lin u siunn beh koh tng lai sai poo ah boin kong siunn si ue siunn tsong si au suann thoo tsin liami su si kiann bue khui kha in ui ho than tsiah thai u iann au suann e thoo u liam leh
data/train/2939.wav,pui bah tsiah siunn tse ui ui ui
data/train/294.wav,gua ka i kai sueh hit hang tai tsi
data/train/2940.wav,li tu tsiah kah siann mih lang leh kong ue
data/train/2941.wav,ah kang hu lah
data/train/2942.wav,tng i ka in theh hoo ka ti e tsa boo kiann e si tsun si huann hi kah na kiann na tshing kha iah kak hue a kah soo hue a nng e tsit e sio tui khuann suah kui bin tshio bun bun e hue lui tsit lui tsit lui it tit phu tshut lai
data/train/2943.wav,i tso lang khi khi khiau khiau bo a sa lih
data/train/2945.wav,bo ai tshap li lah hngh
data/train/2946.wav,i pi siang long kin tiunn
data/train/2947.wav,tioh tshue un ting e thau loo bi lai tsiah e u po tsiong
data/train/2948.wav,hit e a sang kian pai giah mai ku long be gian pang sit tsai u iann si honnh
data/train/2950.wav,tian thui mng kuinn ua lai
data/train/2951.wav,bian kheh khi
data/train/2952.wav,gua theh phue hoo li khuann
data/train/2953.wav,tai tsi tso kau tsia to sng si khan jioo ah
data/train/2955.wav,m koh ti kang tsit e si tsun suah bo siann lang siong sin in e ho ho po siu pi bit ma bo siann hong sim in e tsuat tui an tsuan
data/train/2956.wav,KhàuLí tau te si pai kui beh lai
data/train/2958.wav,u e sann i e poo liau si thiat thoo long
data/train/2959.wav,ki tiong tsit ku biau sut ng bang huat sing e tai tsi
data/train/296.wav,tshit pah kau tsap it phinn iong tsok gi sia kong bun tshua ing bun guan tsu bin tsuan hing tsing gi huah tua poo
data/train/2960.wav,li u tsinn bo
data/train/2961.wav,li tsit pai tshua thuan u theh gua tse khoo mi siong
data/train/2963.wav,i tsai iann uann tsun beh ka in ti sik kah to li thau sing tiann tioh ai kah in puah kam tsing
data/train/2964.wav,si tsap sann sin sing e bu tshin bu tshin tseh e si bo hun tsing hu kah bin kan
data/train/2965.wav,khi hoo i si
data/train/2966.wav,gua leh lang sai thau lah
data/train/2967.wav,tsiok be tshe ka e
data/train/2969.wav,hun bo koo ting e bin mau in ui tsai iann gua hing tsai lang khuann bo tsuat tui e sui phe
data/train/297.wav,khi tai pak
data/train/2970.wav,ABC e hun sik jin ui i hian tsai kok lai gua tsan sing phai long hiah ni a u se bin lai khuann tsit pai tau phio e kiat ko huan se e bo kang siong kin kho ling ti peh gueh to e kue kuan
data/train/2971.wav,m ho koh kong ah
data/train/2972.wav,thau pak ka ti thau pak pat lang tsu iu tsiah si tsin tsiann e thian tong
data/train/2973.wav,li ho
data/train/2974.wav,aih u iann honnh
data/train/2975.wav,li e tang khi tshi a be tsit kua a geh tng lai am si tsham mi sooh tsu
data/train/2977.wav,ma tai piau guan tsu bin tsok tsuan hing tsing gi huah tshut tiong iau e thau tsit poo
data/train/2978.wav,na e leh bo huann hi
data/train/298.wav,li tsu tsit e png tsu kah kiam tok tok kam e tsiah tit
data/train/2980.wav,a pah
data/train/2982.wav,eh boo tan
data/train/2983.wav,u ooh
data/train/2984.wav,li sing mai kuann tsiah toh khi tui bin hit king thau moo tiam siat tooh siat tooh leh tso tsit liap hai kat la thau tsiah lai khi
data/train/2985.wav,si li long tioh gua e lah
data/train/2989.wav,siam lah
data/train/299.wav,ho ho
data/train/2990.wav,kiann si
data/train/2991.wav,eh
data/train/2993.wav,su niu king lian m tsai a kiat a si siann lang
data/train/2994.wav,li tui tsit e lang phoo phoo thann thann si u siann iong i
data/train/2995.wav,sua loh lai kin ni te goo ho hong thai tsin tsu hong thai ti tsia
data/train/2996.wav,ti lai bin ban tshiann sian sinn u kau tai m ho jip khi
data/train/2997.wav,tsu to gi ting e si hit tsun e tsham gi guan hian jim e hu tsong thong Joe Biden
